track_name; album_name; release_date; album_uri; artists; artist_uri; duration_ms; popularity; track_number; track_uri; danceability; energy; key; mode; loudness; speechiness; acousticness; instrumentalness; liveness; valence; tempo; time_signature
Keep It Simple (feat. Wilder Woods); Keep It Simple (feat. Wilder Woods); 2019-12-06; spotify:album:1gJFQwSQ5VP9QodPiihPNA; Matoma; spotify:artist:4YXycRbyyAE0wozTk7QMEq; 191578; 72; 1; spotify:track:58fGC7ZRlPhW1J7kLx1goK; 0.629; 0.82; 1; 1; -5.651; 0.0543; 0.0142; 4.34e-05; 0.039; 0.329; 113.95; 4
Memories (feat. Kid Cudi); One Love (Deluxe); 2009-08-21; spotify:album:1xGEbkqzqiCcUTBbasvShI; David Guetta; spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai; 210093; 60; 3; spotify:track:4dTaAiV9xFFCxnPur9c9yL; 0.544; 0.87; 8; 1; -6.103; 0.26; 0.0015; 2.8e-06; 0.246; 0.502; 129.984; 4
Out Of My System - Galantis Remix; Out Of My System (Galantis Remix); 2016-08-19; spotify:album:5TT4hz5qjUdOpnafW2OCru; Youngr; spotify:artist:5TrkbV9x6OdTBlzWPJeBz5; 204527; 26; 1; spotify:track:0Amt9dFCtMWRJCGoJ2wZXB; 0.648; 0.815; 7; 0; -5.556; 0.0736; 0.0131; 0.214; 0.139; 0.47; 123.967; 4
Turn Around - Youngr Bootleg; Turn Around (Youngr Bootleg); 2018-08-03; spotify:album:6Z4MAW2ZbecTHaWkFG2R1w; Phats & Small; spotify:artist:4WLGcWrkSExCqILxDk7ol6; 206505; 29; 1; spotify:track:1fmev9cDtXcwzUlomWjamR; 0.633; 0.776; 1; 0; -6.763; 0.095; 0.0147; 1.84e-05; 0.163; 0.311; 131.951; 4
Simple Man; The Album; 2019-11-15; spotify:album:3Q1fYsdTHS2PYz4IKp0Jnc; Klingande; spotify:artist:1L9i6qZYIGQedgM9QLSyzb; 170285; 43; 4; spotify:track:2MPZzvA9W1iMopiEuDJA3X; 0.587; 0.908; 10; 1; -5.228; 0.0777; 0.0145; 0.198; 0.663; 0.525; 122.023; 4
Punga; Jubel; 2014-03-11; spotify:album:7iVRzzpD3ylIfj4dtZi6ta; Klingande; spotify:artist:1L9i6qZYIGQedgM9QLSyzb; 308835; 23; 2; spotify:track:23SJOtMmqSte6IpoaOv93l; 0.681; 0.392; 3; 1; -6.538; 0.0342; 0.174; 0.724; 0.0746; 0.302; 127.956; 4
No Money; The Aviary; 2017-09-15; spotify:album:7DNmxxEuJe19wNVrinaXx4; Galantis; spotify:artist:4sTQVOfp9vEMCemLw50sbu; 191293; 69; 12; spotify:track:6M6Tk58pQvABy6ru66dY3d; 0.674; 0.915; 6; 0; -3.999; 0.0411; 0.0282; 0.00337; 0.273; 0.78; 126.038; 4
Younger; Younger; 2019-09-06; spotify:album:26IuzA897QHyOQVYBWXtTD; Jonas Blue; spotify:artist:1HBjj22wzbscIZ9sEb5dyf; 194720; 74; 1; spotify:track:4D7ERaKgv8NAeck8RzUtRz; 0.784; 0.845; 3; 1; -2.793; 0.0596; 0.286; 1.59e-05; 0.074; 0.888; 105.981; 4
Summer on You; Summer on You; 2016-06-10; spotify:album:5IbJRX7Te1lvkMwPjssiV5; Sam Feldt; spotify:artist:20gsENnposVs2I4rQ5kvrf; 160008; 0; 1; spotify:track:7Ct0Q46k5PkXzYiNE5D2dn; 0.731; 0.727; 7; 0; -5.608; 0.0356; 0.0295; 4.56e-06; 0.171; 0.601; 120.968; 4
The Ways (with Swae Lee); Black Panther The Album Music From And Inspired By; 2018-02-09; spotify:album:3pLdWdkj83EYfDN6H2N8MR; Khalid; spotify:artist:6LuN9FCkKOj5PcnpouEgny; 238893; 65; 4; spotify:track:5jyyPsIGM2yqkZN9R3TmvN; 0.727; 0.72; 11; 0; -5.856; 0.0488; 0.0626; 1.21e-06; 0.176; 0.589; 140.08; 4
Aloha; Panorama; 2016-11-25; spotify:album:4ZaeYUM5vgvkpexijZ3w2r; Møme; spotify:artist:4lDXfIznmGueBgTjI3qGUX; 218480; 64; 8; spotify:track:7IfOWyh4jTfkcGVrXKVNq0; 0.661; 0.635; 10; 0; -7.423; 0.0645; 0.204; 0.00114; 0.186; 0.365; 99.972; 4
745; Big Fish Theory; 2017-06-23; spotify:album:5h3WJG0aZjNOrayFu3MhCS; Vince Staples; spotify:artist:68kEuyFKyqrdQQLLsmiatm; 227560; 59; 5; spotify:track:2fRoKHW3lzNUKIUTade8nL; 0.785; 0.476; 1; 1; -9.805; 0.115; 0.115; 0.00165; 0.092; 0.223; 118.931; 4
NEW MAGIC WAND; IGOR; 2019-05-17; spotify:album:5zi7WsKlIiUXv09tbGLKsE; Tyler, The Creator; spotify:artist:4V8LLVI7PbaPR0K2TGSxFF; 195320; 69; 6; spotify:track:0fv2KH6hac06J86hBUTcSf; 0.621; 0.73; 5; 0; -5.414; 0.107; 0.0967; 0.000131; 0.673; 0.464; 139.566; 4
Bad Habits; Way Back When; 2019-02-22; spotify:album:1vG0Zb57rQUPnujHmog4aF; Louis Futon; spotify:artist:79ffq2PHS5TDmgnHhAyudW; 199838; 35; 9; spotify:track:2ODZyUHg9ltxos80ccuh6T; 0.622; 0.665; 2; 1; -3.97; 0.0492; 0.0515; 0; 0.0993; 0.329; 123.991; 3
Bad; Bad; 2020-03-20; spotify:album:7HwVfo5rkhtch7svEwFj00; Don Diablo; spotify:artist:1l2ekx5skC4gJH8djERwh1; 169910; 73; 1; spotify:track:1T4U8Q2DRfs6OUg8DEsRZf; 0.791; 0.738; 0; 1; -5.197; 0.0732; 0.406; 0.00826; 0.159; 0.666; 123.927; 4
BWU; BWU; 2015-03-31; spotify:album:7HWiQmHfv4bRzjwUjYk1iS; San Holo; spotify:artist:0jNDKefhfSbLR9sFvcPLHo; 242352; 43; 1; spotify:track:163a2UZpDo6ItnI5NkcwVU; 0.576; 0.551; 11; 1; -7.895; 0.237; 0.012; 0.00301; 0.0752; 0.324; 76.46; 4
Music Sounds Better With You; Music Sounds Better With You; 2016-11-25; spotify:album:68BFVTN2DVTNJ1QszJI64U; Vanrip; spotify:artist:0t6jYtttwVm0ycLiwtJmUl; 218880; 33; 1; spotify:track:6i6hXnnzYETlPy9bYnPgJg; 0.581; 0.976; 9; 0; -1.071; 0.0703; 0.0061; 0.404; 0.475; 0.0784; 125.076; 4
Could You Love Me; Golden Hour; 2020-05-29; spotify:album:7tcs1X9pzFvcLOPuhCstQJ; Kygo; spotify:artist:23fqKkggKUBHNkbKtXEls4; 202052; 68; 9; spotify:track:7hd0ZLywUE3GZWNPXKBRGE; 0.693; 0.739; 0; 0; -6.682; 0.0388; 0.164; 1.66e-06; 0.0906; 0.675; 99.976; 4
Don't Give Up on Love; Golden Hour; 2020-05-29; spotify:album:7tcs1X9pzFvcLOPuhCstQJ; Kygo; spotify:artist:23fqKkggKUBHNkbKtXEls4; 189750; 66; 12; spotify:track:1SXO3ChF6Wc9oEBaZpDYee; 0.679; 0.511; 6; 0; -8.289; 0.0729; 0.376; 0; 0.251; 0.451; 90.99; 4
Follow; Golden Hour; 2020-05-29; spotify:album:7tcs1X9pzFvcLOPuhCstQJ; Kygo; spotify:artist:23fqKkggKUBHNkbKtXEls4; 175326; 66; 14; spotify:track:4gGIqmBDfECUFBOSYOoW3a; 0.63; 0.826; 0; 1; -4.798; 0.0449; 0.356; 6.98e-06; 0.136; 0.239; 116.039; 4
Someday; Golden Hour; 2020-05-29; spotify:album:7tcs1X9pzFvcLOPuhCstQJ; Kygo; spotify:artist:23fqKkggKUBHNkbKtXEls4; 223716; 70; 16; spotify:track:73h6Ma5QhBFrshEN2CTevS; 0.612; 0.686; 7; 1; -6.838; 0.12; 0.173; 0; 0.141; 0.326; 122.115; 4
Insane; Flume: Deluxe Edition; 2012-11-09; spotify:album:1yc3Ldus5BkJBVX9mSFMt4; Flume; spotify:artist:6nxWCVXbOlEVRexSbLsTer; 213883; 55; 7; spotify:track:0ULEBRTLZhgKisTpgKzAuB; 0.348; 0.536; 5; 0; -8.257; 0.0454; 0.0505; 5.97e-05; 0.121; 0.0479; 188.069; 4
Habits (Stay High) - Hippie Sabotage Remix; Queen Of The Clouds; 2014-01-01; spotify:album:47C7w4o1resDhr7jvYEpxE; Tove Lo; spotify:artist:4NHQUGzhtTLFvgF5SZesLK; 258933; 66; 16; spotify:track:62N2JSA0jHmSH7Va9t7hIf; 0.735; 0.686; 4; 0; -7.562; 0.0366; 0.00108; 0.874; 0.0933; 0.0656; 121.011; 4
High You Are; High You Are (Remixes); 2013-10-08; spotify:album:5FAFTIaf9DBYcmDkYB3F3g; What So Not; spotify:artist:4AA8eXtzqh5ykxtafLaPOi; 213340; 63; 5; spotify:track:6zpCJDhdpHPZCcFCJZDqX5; 0.69; 0.857; 10; 1; -5.613; 0.0405; 0.0557; 0.11; 0.0341; 0.409; 136.99; 4
Details (feat. Boy Matthews); Details (feat. Boy Matthews); 2020-04-17; spotify:album:38Q9J9v3NfWSMgGk2u0RpW; Oliver Heldens; spotify:artist:5nki7yRhxgM509M5ADlN1p; 156912; 69; 1; spotify:track:5fYN8kPYyAWWJUBX57vmXb; 0.751; 0.714; 2; 0; -6.502; 0.0379; 0.0259; 0.000504; 0.0508; 0.529; 120.007; 4
Dollar; Dollar; 2019-07-15; spotify:album:7fE9LJLsMa5TUZu5lQJwcq; Electric Guest; spotify:artist:7sgWBYtJpblXpJl2lU5WVs; 208746; 0; 1; spotify:track:6dXVbkS1t7jQs3maRSM9pW; 0.799; 0.58; 0; 0; -8.152; 0.0891; 0.47; 0.000183; 0.154; 0.601; 95.039; 4
Fighting; Paper Walls; 2007-01-01; spotify:album:1fynUue9d35DFH4fSTiapa; Yellowcard; spotify:artist:3zxKH0qp3nBCuPZCZT5Vaf; 180826; 44; 2; spotify:track:4oL4ShpnvaF8dJrYgcsbPM; 0.414; 0.964; 7; 1; -4.689; 0.109; 0.000569; 0; 0.0525; 0.356; 179.975; 4
ERA (feat. Jay Prince); STAY HOME TAPES (= --__-- =); 2018-04-05; spotify:album:0LeXQyrzNvcgAOztFEtOsp; Snakehips; spotify:artist:2FwJwEswyIUAljqgjNSHgP; 172344; 28; 6; spotify:track:0r3FzduZFupmNUn03kwb6D; 0.597; 0.826; 1; 1; -3.794; 0.12; 0.211; 0; 0.13; 0.707; 91.24; 4
Middle; Encore; 2016-08-05; spotify:album:02sEJTj1sye1JaqxqpcSCp; DJ Snake; spotify:artist:540vIaP2JwjQb9dm3aArA4; 220573; 75; 2; spotify:track:0g5EKLgdKvNlln7TNqBByK; 0.583; 0.695; 9; 1; -5.336; 0.0423; 0.0141; 0; 0.0527; 0.224; 104.879; 4
Outside (feat. Ellie Goulding); Motion; 2014-10-31; spotify:album:48zisMeiXniWLzOQghbPqS; Calvin Harris; spotify:artist:7CajNmpbOovFoOoasH2HaY; 227266; 74; 6; spotify:track:7MmG8p0F9N3C4AXdK6o6Eb; 0.646; 0.823; 2; 0; -4.123; 0.0394; 0.213; 0; 0.322; 0.418; 128.035; 4
Dollar; KIN; 2019-10-18; spotify:album:5yccZqBhhSqWndfKVjNZQY; Electric Guest; spotify:artist:7sgWBYtJpblXpJl2lU5WVs; 208746; 63; 1; spotify:track:0z4zZNViQ01puQOlAFGGUy; 0.799; 0.58; 0; 0; -8.152; 0.0891; 0.47; 0.000183; 0.154; 0.601; 95.039; 4
How Did I Get Here; Summer's Gone; 2012-09-05; spotify:album:0ebTxbNe07spVPn7uxKOb1; ODESZA; spotify:artist:21mKp7DqtSNHhCAU2ugvUw; 131250; 60; 2; spotify:track:4aJnMRNeuDZSQN7FaSNGtM; 0.71; 0.578; 0; 0; -6.205; 0.0297; 0.371; 0.669; 0.417; 0.348; 96.064; 4
Holdin On; Flume; 2012-11-09; spotify:album:54dY3hrGWMOSPpUGZZJbFR; Flume; spotify:artist:6nxWCVXbOlEVRexSbLsTer; 154414; 38; 2; spotify:track:0NQBqVUGCJYJxwfuJ1BXfu; 0.43; 0.436; 8; 1; -4.816; 0.119; 0.17; 0; 0.128; 0.217; 90.053; 4
Million Bucks; Million Bucks; 2017-06-09; spotify:album:1k6yLyqohaHQBBg13jkrtK; Smallpools; spotify:artist:4iiQabGKtS2RtTKpVkrVTw; 239893; 61; 1; spotify:track:6Hx7kdHB9kGdxnw2EwSx2V; 0.608; 0.865; 1; 0; -3.961; 0.0451; 0.00602; 0; 0.127; 0.568; 100.026; 4
Dreamer; More Than You Know; 2017-07-28; spotify:album:6Ei5WWek37m1x9AjpSXTcJ; Axwell /\ Ingrosso; spotify:artist:2XnBwblw31dfGnspMIwgWz; 251147; 67; 13; spotify:track:0RTzJVkunbGwuRjXDFHnjf; 0.627; 0.847; 10; 1; -5.303; 0.0352; 0.0237; 0; 0.212; 0.611; 126.017; 4
Blue World; Circles; 2020-01-17; spotify:album:5sY6UIQ32GqwMLAfSNEaXb; Mac Miller; spotify:artist:4LLpKhyESsyAXpc4laK94U; 209440; 75; 3; spotify:track:2hwOoMtWPtTSSn6WHV7Vp5; 0.742; 0.553; 8; 1; -8.98; 0.419; 0.389; 0; 0.0694; 0.508; 84.931; 4
People; Notes On A Conditional Form; 2020-05-22; spotify:album:0o5xjCboti8vXhdoUG9LYi; The 1975; spotify:artist:3mIj9lX2MWuHmhNCA7LSCW; 158845; 57; 2; spotify:track:3ERlkLtr5K5C7VUqlDcNSR; 0.482; 0.932; 0; 1; -4.745; 0.203; 4.01e-05; 0.0122; 0.556; 0.453; 149.971; 4
Arabesque; Orphans / Arabesque; 2019-10-24; spotify:album:1SnoyXTgl1jmhfmPwpKDCI; Coldplay; spotify:artist:4gzpq5DPGxSnKTe4SA8HAU; 340280; 47; 2; spotify:track:2Z1HknKRrvUv5cheidF8Ag; 0.4; 0.835; 7; 1; -7.728; 0.0549; 0.000117; 0.846; 0.373; 0.167; 172.007; 4
10 Victoria's Secret Models - Whethan Remix; 10 Victoria's Secret Models (Whethan Remix); 2016-07-08; spotify:album:6o8gMWswupBjwvsyNankO0; MAX; spotify:artist:1bqxdqvUtPWZri43cKHac8; 215533; 41; 1; spotify:track:6m7CKXj6KatyQfJV9vK5oC; 0.691; 0.749; 1; 0; -6.779; 0.0839; 0.0411; 0; 0.281; 0.331; 144.974; 4
No Fear No More (Remix); No Fear No More (Remix); 2020-07-07; spotify:album:23NyPBINwg9BI8WgtgEu5t; Madeon; spotify:artist:4pb4rqWSoGUgxm63xmJ8xc; 174682; 59; 1; spotify:track:36X1P3v7N1dv06bh2aPtMF; 0.599; 0.635; 10; 0; -6.5; 0.103; 0.00988; 6.39e-05; 0.368; 0.798; 95.919; 4
Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy) - Haywyre Remix; Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy) [Remixes]; 2019-07-12; spotify:album:2vx3BtBMn8Ed3ygEg1OT2t; Martin Garrix; spotify:artist:60d24wfXkVzDSfLS6hyCjZ; 229743; 51; 3; spotify:track:4yPWiRV6FrQTGm6qBX0WUV; 0.797; 0.751; 2; 1; -7.018; 0.158; 0.0399; 0.008; 0.0798; 0.749; 116.957; 4
We'll Be Coming Back (feat. Example); 18 Months; 2012-10-29; spotify:album:7w19PFbxAjwZ7UVNp9z0uT; Calvin Harris; spotify:artist:7CajNmpbOovFoOoasH2HaY; 234360; 64; 5; spotify:track:7B1Dl3tXqySkB8OPEwVvSu; 0.596; 0.952; 7; 1; -4.364; 0.0873; 0.00131; 0; 0.598; 0.571; 127.945; 4
Tokyo Drift (Fast & Furious) - From "The Fast And The Furious: Tokyo Drift" Soundtrack; The Fast And The Furious: Tokyo Drift; 2006-01-01; spotify:album:1gAulHQiepBO4HBa9TYq4z; Teriyaki Boyz; spotify:artist:7HBai5xymOxIWoMWvWshe1; 255173; 49; 1; spotify:track:1Gk5fwOwrZs379XdVzQ1gq; 0.762; 0.896; 6; 1; -5.367; 0.134; 0.177; 6.52e-05; 0.0673; 0.939; 127.029; 4
Sad Child; Sad Child; 2020-06-26; spotify:album:7t93I70Mi63LlZljhdUT9f; Sandro Cavazza; spotify:artist:5JYo7gm2dkyLLlWHjxS7Dy; 182299; 68; 1; spotify:track:756V8q3qX8yeVhKSUnTaKa; 0.812; 0.734; 0; 0; -5.714; 0.0337; 0.00297; 0.000448; 0.107; 0.822; 124.021; 4
Stray Nights; Stray Nights; 2020-06-26; spotify:album:3EuwYRlsuYBH6YiTwCOuWq; Stephen; spotify:artist:64N1HzkQEXvjlJBQinWeu2; 166987; 53; 1; spotify:track:0oE1bkIrcep7JnLLdxSsMw; 0.502; 0.461; 4; 1; -8.024; 0.283; 0.485; 1.63e-05; 0.108; 0.351; 83.037; 4
Talk Is Cheap; Velvet; 2018-09-21; spotify:album:2wN3fuTXmj387DO7wxNjz8; JMSN; spotify:artist:6HCkJzbswOIc7Qc5TJ1n5l; 258650; 45; 3; spotify:track:1p1iq2npedwN1k112m7UPf; 0.621; 0.646; 7; 0; -6.043; 0.0909; 0.0156; 0; 0.446; 0.507; 154.969; 4
Seasons (feat. Khalid); East Atlanta Love Letter; 2018-09-14; spotify:album:3fc97ZWLIMc1xawhxbKrh2; 6LACK; spotify:artist:4IVAbR2w4JJNJDDRFP3E83; 250001; 71; 13; spotify:track:1AROE0XcC4ySCxXF65mutZ; 0.6; 0.319; 0; 1; -10.272; 0.294; 0.692; 0.00958; 0.137; 0.507; 141.96; 4
Finest Hour (feat. Abir); Finest Hour (feat. Abir); 2018-04-12; spotify:album:0XftTANTilREiQvG1h8rL0; Cash Cash; spotify:artist:1LOB7jTeEV14pHai6EXSzF; 215781; 63; 1; spotify:track:0p0ljM6RxgpGt7wthGqBZa; 0.656; 0.729; 5; 0; -4.223; 0.0765; 0.0789; 0; 0.133; 0.438; 95.974; 4
True Feeling; The Aviary; 2017-09-15; spotify:album:7DNmxxEuJe19wNVrinaXx4; Galantis; spotify:artist:4sTQVOfp9vEMCemLw50sbu; 239520; 57; 1; spotify:track:6R1ArLLvqPvS3AHg9YgmrQ; 0.579; 0.725; 4; 1; -4.1; 0.0423; 0.0702; 0.000337; 0.12; 0.219; 127.986; 4
Pillow Fight; The Aviary; 2017-09-15; spotify:album:7DNmxxEuJe19wNVrinaXx4; Galantis; spotify:artist:4sTQVOfp9vEMCemLw50sbu; 197226; 37; 11; spotify:track:3sjoP4LW3hObIGJ6Z95O8b; 0.522; 0.867; 4; 1; -3.882; 0.0737; 0.144; 1.3e-06; 0.0725; 0.328; 128.014; 4
Girls on Boys; The Aviary; 2017-09-15; spotify:album:7DNmxxEuJe19wNVrinaXx4; Galantis; spotify:artist:4sTQVOfp9vEMCemLw50sbu; 179680; 48; 3; spotify:track:4d7GbB5RQckWmvgj9Q1fQa; 0.638; 0.62; 11; 1; -2.416; 0.0555; 0.194; 0.000113; 0.073; 0.492; 95.868; 4
Body; Body; 2017-10-27; spotify:album:3HwBA7xp3XTbFiNzU7gjwp; Loud Luxury; spotify:artist:6t1gpxYbY8OlLA7D2RiikQ; 163216; 77; 1; spotify:track:21RzyxY3EFaxVy6K4RqaU9; 0.752; 0.764; 1; 1; -4.399; 0.038; 0.0476; 9.44e-05; 0.0543; 0.582; 121.958; 4
Show Me Love - EDX Remix; Show Me Love (Remixes); 2015-06-21; spotify:album:0ozKEzC3KfebkPxTWI0JrG; Sam Feldt; spotify:artist:20gsENnposVs2I4rQ5kvrf; 400785; 33; 2; spotify:track:59oaiul2naZ7M9e8lgTjYU; 0.875; 0.727; 0; 1; -6.083; 0.112; 0.0543; 0.0526; 0.0672; 0.533; 120.991; 4
Tell Me You Love Me; The Aviary; 2017-09-15; spotify:album:7DNmxxEuJe19wNVrinaXx4; Galantis; spotify:artist:4sTQVOfp9vEMCemLw50sbu; 190400; 60; 5; spotify:track:5kgqTe1BM720OjU78TGYDw; 0.762; 0.797; 5; 1; -2.71; 0.135; 0.117; 0; 0.202; 0.525; 122.066; 4
High On Your Love; High On Your Love; 2019-09-27; spotify:album:63YG2SHcFAnuJlFUGmAbPc; Armin van Buuren; spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5; 188187; 37; 1; spotify:track:5McUAZ8KN76eDaTBV3uZS5; 0.515; 0.835; 1; 1; -4.777; 0.065; 0.0153; 0; 0.115; 0.746; 169.889; 4
Out Of My System; This Is Not An Album; 2018-01-05; spotify:album:6RxUo05RvVNA06y5BVGoth; Youngr; spotify:artist:5TrkbV9x6OdTBlzWPJeBz5; 203114; 47; 2; spotify:track:1tmDa0FhMn8XSOpEJbVu25; 0.719; 0.721; 7; 0; -6.693; 0.243; 0.049; 0.00865; 0.0661; 0.893; 105.026; 4
Ego Death (feat. Kanye West, FKA twigs & Skrillex); Ego Death (feat. Kanye West, FKA twigs & Skrillex); 2020-07-01; spotify:album:6FPhDUfQUECZVD8vnobxjM; Ty Dolla $ign; spotify:artist:7c0XG5cIJTrrAgEC3ULPiq; 231066; 84; 1; spotify:track:4JB0EAT4BkLShTyTt50FmO; 0.813; 0.615; 10; 0; -5.624; 0.132; 0.061; 0; 0.654; 0.321; 111.039; 4
Panama; Panama; 2018-08-27; spotify:album:2nmcIAGpxUF7YW1MhmzKXT; Quinn XCII; spotify:artist:3ApUX1o6oSz321MMECyIYd; 247293; 62; 1; spotify:track:4RtexJZ1OyRkDNlqVUt8Zt; 0.73; 0.494; 10; 1; -6.402; 0.0565; 0.57; 0; 0.158; 0.561; 86.732; 4
Sugar (feat. Francesco Yates); Sugar; 2015-09-25; spotify:album:5XyJzEROSmup2TcWmVjTIt; Robin Schulz; spotify:artist:3t5xRXzsuZmMDkQzgOX35S; 219043; 77; 2; spotify:track:5tf1VVWniHgryyumXyJM7w; 0.636; 0.815; 5; 0; -5.098; 0.0581; 0.0185; 0; 0.163; 0.636; 123.063; 4
Off Limits - Ark Patrol Remix; Someone’s EP II X; 2019-11-15; spotify:album:6tUqkoCwuE4NffYRmMPVNR; BAYNK; spotify:artist:28yVvEvA2lT3K5RNIhV1Dj; 234750; 33; 5; spotify:track:3IjQE8dOatulSLl4IxQNQZ; 0.597; 0.544; 3; 0; -9.77; 0.326; 0.0251; 5.21e-05; 0.117; 0.595; 160.021; 4
Dreaming - The Chainsmokers Remix; Dreaming Remix EP; 2013-12-13; spotify:album:6s3mToHfR82x0g6rd0KAgN; Smallpools; spotify:artist:4iiQabGKtS2RtTKpVkrVTw; 297906; 55; 1; spotify:track:6lOsjTvgGL08uRf2nKrSed; 0.628; 0.978; 5; 0; -3.739; 0.0771; 0.0132; 0.0336; 0.0494; 0.453; 127.04; 4
Don't Mind; Don't Mind; 2020-01-31; spotify:album:7h26nttvLiSB7a3oojF36V; Louis The Child; spotify:artist:7wg1qvie3KqDNQbAkTdbX0; 174105; 57; 1; spotify:track:3CLPi4sGroGACxMrzzHUi0; 0.803; 0.857; 7; 1; -3.506; 0.0986; 0.136; 3.7e-06; 0.145; 0.598; 123.031; 4
